title,abbr,key,category,parent,parent_key,description,url,jurisdiction,jurisdiction_code,source,source_url,address,contact,email,tags,created_at,updated_at
Senior's Secretariat / Office of Seniors,,pe/senior-s-secretariat-office-of-seniors,,Community Services and  Seniors,pe/community-services-and-seniors,,http://www.gov.pe.ca/sss/hsacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Second Floor, Jones Building 11 Kent Street PO Box 2000, Charlottetown, PE C1A 7N8",W. Lorne Clow,,,6/7/13,7/8/13
"Settlement, Recruitment and Retention",,pe/settlement-recruitment-and-retention,,Innovation and Advanced Learning,pe/innovation-and-advanced-learning,,http://www.gov.pe.ca/ial/iidi-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"94 Euston Street, 2nd Floor PO Box 1176 Charlottetown, Prince Edward Island C1A 7M8","Jamie Aiken, CA",,,6/7/13,7/8/13
Sheriff Services - (Charlottetown Office),,pe/sheriff-services-charlottetown-office,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/lacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor,Shaw Building 95 Rochford Street PO Box 2000 Charlottetown, PEI C1A 7N8","Barrie L. Grandy, QC",,,6/7/13,7/8/13
SkillsPEI,,pe/skillspei,,Innovation and Advanced Learning,pe/innovation-and-advanced-learning,,http://www.gov.pe.ca/ial/ski-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Atlantic Technology Centre 90 University Avenue, Suite 212 Charlottetown, PE C1A 4K9",Birt MacKinnon,,,6/7/13,7/8/13
Small Business and Tourism,,pe/small-business-and-tourism,,Innovation and Advanced Learning,pe/innovation-and-advanced-learning,,http://www.gov.pe.ca/ial/fp-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Commercial and Resource Lending 98 Fitzroy Street, 2nd Floor Charlottetown, Prince Edward Island C1A 1R7 Canada Telephone: 902 368 6200 Facsimile: 902 368 6201 Development Lending and Strategic Initiatives and Properties 94 Euston Street, 2nd Floor PO Box 1176 Charlottetown, Prince Edward Island C1A 7M8 Canada Telephone: 902 368 6300 Facsimile: 902 368 625","Jamie Aiken, CA",,,6/7/13,7/8/13
Social Assistance/Disability Support Programs,,pe/social-assistance-disability-support-programs,,Community Services and  Seniors,pe/community-services-and-seniors,,http://www.gov.pe.ca/sss/sp-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Bob D. Creed,,,6/7/13,7/8/13
Social Programs,,pe/social-programs,,Community Services and  Seniors,pe/community-services-and-seniors,,http://www.gov.pe.ca/sss/sp-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Bob D. Creed,,,6/7/13,7/8/13
"Soil, Feed  and Water Chemistry Testing Laboratory",,pe/soil-feed-and-water-chemistry-testing-laboratory,,Agriculture and Forestry,pe/agriculture-and-forestry,,http://www.gov.pe.ca/af/pal-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"23 Innovation Way Charlottetown, PE C1E OB7",Tracy Wood,,,6/7/13,7/8/13
Souris Location,,pe/souris-location,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"109 Water Street Summerside, PE C1N 1A8",John R Picketts,,,6/7/13,7/8/13
Souris Location,,pe/souris-location,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"109 Water Street Summerside, PE C1N 1A8",John R Picketts,,,6/7/13,7/8/13
Special Education,,pe/special-education,,Education and Early Childhood Development,pe/education-and-early-childhood-development,,http://www.gov.pe.ca/education/laecd-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Imelda Arsenault,,,6/7/13,7/8/13
"Sport, Recreation and Healthy Living",,pe/sport-recreation-and-healthy-living,,Health and Wellness,pe/health-and-wellness,,http://www.gov.pe.ca/health/srahl-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"PO Box 2000 16 Fitzroy Street 3rd Floor, Sullivan Bldg. Charlottetown, PE, C1A 7N8",John Morrison,,,6/7/13,7/8/13
Staffing and Recruitment,,pe/staffing-and-recruitment,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/psc-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"First Floor Shaw Building North 105 Rochford Street P.O Box 2000 Charlottetown, PEI C1A 7N8",Andrew M Thompson,,,6/7/13,7/8/13
"Staffing, Classification and Organizational Development",,pe/staffing-classification-and-organizational-development,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/psc-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"First Floor Shaw Building North 105 Rochford Street P.O Box 2000 Charlottetown, PEI C1A 7N8",Andrew M Thompson,,,6/7/13,7/8/13
Strategic Initiatives and Properties,,pe/strategic-initiatives-and-properties,,Innovation and Advanced Learning,pe/innovation-and-advanced-learning,,http://www.gov.pe.ca/ial/fp-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Commercial and Resource Lending 98 Fitzroy Street, 2nd Floor Charlottetown, Prince Edward Island C1A 1R7 Canada Telephone: 902 368 6200 Facsimile: 902 368 6201 Development Lending and Strategic Initiatives and Properties 94 Euston Street, 2nd Floor PO Box 1176 Charlottetown, Prince Edward Island C1A 7M8 Canada Telephone: 902 368 6300 Facsimile: 902 368 625","Jamie Aiken, CA",,,6/7/13,7/8/13
Strategy and Performance,,pe/strategy-and-performance,,Health PEI,pe/health-pei,,http://www.healthpei.ca/cdai-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Pamela Trainor,,,6/7/13,7/8/13
"Strategy, Evaluation & Industry Investment",,pe/strategy-evaluation-industry-investment,,Tourism and Culture,pe/tourism-and-culture,,http://www.gov.pe.ca/tourism/se&ii-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Chris K. Jones,,,6/7/13,7/8/13
Student Financial Services,,pe/student-financial-services,,Innovation and Advanced Learning,pe/innovation-and-advanced-learning,,http://www.gov.pe.ca/ial/psace-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Atlantic Technology Centre 90 University Avenue, Suite 212 Charlottetown, PE C1A 4K9",Susan A MacKenzie,,,6/7/13,7/8/13
Student Services,,pe/student-services,,Education and Early Childhood Development,pe/education-and-early-childhood-development,,http://www.gov.pe.ca/education/laecd-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Imelda Arsenault,,,6/7/13,7/8/13
Subdivision Planning,,pe/subdivision-planning,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/env-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Jones Building, 4th Floor 11 Kent Street PO Box 2000, Charlottetown, PE C1A 7N8","Jim Young, P.Eng.",,,6/7/13,7/8/13
Summerside Location,,pe/summerside-location,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"109 Water Street Summerside, PE C1N 1A8",John R Picketts,,,6/7/13,7/8/13
Summerside Location,,pe/summerside-location,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"109 Water Street Summerside, PE C1N 1A8",John R Picketts,,,6/7/13,7/8/13
Summerside Location,,pe/summerside-location,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"109 Water Street Summerside, PE C1N 1A8",John R Picketts,,,6/7/13,7/8/13
Summerside Location,,pe/summerside-location,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cao-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"197 Richmond Street Charlottetown, PEI C1A 1J3",Cyndria L Wedge,,,6/7/13,7/8/13
Summerside Location,,pe/summerside-location,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/la-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"40 Great George Street P.O. Box 2000 Charlottetown, P.E.I C1A 7N8","W. Kent Brown, Q.C.",,,6/7/13,7/8/13
Summerside,,pe/summerside,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/tapr-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Shaw Building, 1st Floor 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Elizabeth (Beth) Gaudet,,,6/7/13,7/8/13
Summerside,,pe/summerside,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/tapr-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Shaw Building, 1st Floor 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Elizabeth (Beth) Gaudet,,,6/7/13,7/8/13
Summerside,,pe/summerside,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/tapr-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Shaw Building, 1st Floor 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Elizabeth (Beth) Gaudet,,,6/7/13,7/8/13
Summerside,,pe/summerside,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/tapr-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Shaw Building, 1st Floor 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Elizabeth (Beth) Gaudet,,,6/7/13,7/8/13
Summerside,,pe/summerside,,Innovation and Advanced Learning,pe/innovation-and-advanced-learning,,http://www.gov.pe.ca/ial/ski-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Atlantic Technology Centre 90 University Avenue, Suite 212 Charlottetown, PE C1A 4K9",Birt MacKinnon,,,6/7/13,7/8/13
Summerside,,pe/summerside,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/lacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor,Shaw Building 95 Rochford Street PO Box 2000 Charlottetown, PEI C1A 7N8","Barrie L. Grandy, QC",,,6/7/13,7/8/13
Support Services,,pe/support-services,,Health PEI,pe/health-pei,,http://www.healthpei.ca/pch-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Arlene Gallant-Bernard,,,6/7/13,7/8/13
Support Services,,pe/support-services,,Health PEI,pe/health-pei,,http://www.healthpei.ca/qeh-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Rick Adams,,,6/7/13,7/8/13
Supreme Court of PEI,,pe/supreme-court-of-pei,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/lacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor,Shaw Building 95 Rochford Street PO Box 2000 Charlottetown, PEI C1A 7N8","Barrie L. Grandy, QC",,,6/7/13,7/8/13
Surveys,,pe/surveys,,Transportation and Infrastructure,pe/transportation-and-infrastructure,,http://www.gov.pe.ca/tir/lae-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Third Floor, Jones Building 11 Kent Street PO Box 2000 Charlottetown, PE C1A 7N8","Brian F. Thompson, P. Eng",,,6/7/13,7/8/13
Sustainable Agriculture Resources,,pe/sustainable-agriculture-resources,,Agriculture and Forestry,pe/agriculture-and-forestry,,http://www.gov.pe.ca/af/ard-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fifth Floor, Jones Building 11 Kent Street, P.O. Box 2000, Charlottetown, PEI C1A 7N8",Tracy Wood,,,6/7/13,7/8/13
System Support Services,,pe/system-support-services,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/itss-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Sullivan Building, 5th floor PO Box 2000 Charlottetown PE C1A 7N8","Norman MacDonald, COO",,,6/7/13,7/8/13
Tax Administration and Compliance Services,,pe/tax-administration-and-compliance-services,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/tapr-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Shaw Building, 1st Floor 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Elizabeth (Beth) Gaudet,,,6/7/13,7/8/13
Taxation and Property Records,,pe/taxation-and-property-records,,"Finance, Energy  and Municipal Affairs",pe/finance-energy-and-municipal-affairs,,http://www.gov.pe.ca/finance/tapr-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Shaw Building, 1st Floor 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Elizabeth (Beth) Gaudet,,,6/7/13,7/8/13
Technical Services,,pe/technical-services,,Innovation and Advanced Learning,pe/innovation-and-advanced-learning,,http://www.gov.pe.ca/ial/bio-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"101 Belvedere Avenue PO Box 2000 Charlottetown, PE C1A 7N8","Jim Smith, PhD, FIFST, MBA",,,6/7/13,7/8/13
Technology in Education,,pe/technology-in-education,,Education and Early Childhood Development,pe/education-and-early-childhood-development,,http://www.gov.pe.ca/education/aacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"250 Water Street, Suite 101 Summerside, PE C1N 1B6",Terry Keefe,,,6/7/13,7/8/13
Trade and Sales,,pe/trade-and-sales,,Tourism and Culture,pe/tourism-and-culture,,http://www.gov.pe.ca/tourism/mcsac-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Brenda Gallant,,,6/7/13,7/8/13
Trade Initatives,,pe/trade-initatives,,Innovation and Advanced Learning,pe/innovation-and-advanced-learning,,http://www.gov.pe.ca/ial/ip-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"94 Euston Street PO Box 910 Charlottetown, PE C1A 7L9","Cheryl L. Paynter, CA",,,6/7/13,7/8/13
Traffic Operations,,pe/traffic-operations,,Transportation and Infrastructure,pe/transportation-and-infrastructure,,http://www.gov.pe.ca/tir/cp-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"3rd Floor, Jones Building 11 Kent Street Charlottetown, PE C1A 7N8","Stephen J Yeo, P. Eng",,,6/7/13,7/8/13
Victim Services,,pe/victim-services,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"109 Water Street Summerside, PE C1N 1A8",John R Picketts,,,6/7/13,7/8/13
Visitor Services,,pe/visitor-services,,Tourism and Culture,pe/tourism-and-culture,,http://www.gov.pe.ca/tourism/mcsac-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Brenda Gallant,,,6/7/13,7/8/13
Vital Statistics,,pe/vital-statistics,,Health and Wellness,pe/health-and-wellness,,http://www.gov.pe.ca/health/cpho-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,,Dr. Heather G. Morrison,,,6/7/13,7/8/13
Water Microbiology Laboratory,,pe/water-microbiology-laboratory,,Agriculture and Forestry,pe/agriculture-and-forestry,,http://www.gov.pe.ca/af/pal-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"23 Innovation Way Charlottetown, PE C1E OB7",Tracy Wood,,,6/7/13,7/8/13
Watershed and Subdivision Planning,,pe/watershed-and-subdivision-planning,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/env-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Jones Building, 4th Floor 11 Kent Street PO Box 2000, Charlottetown, PE C1A 7N8","Jim Young, P.Eng.",,,6/7/13,7/8/13
Watershed Planning,,pe/watershed-planning,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/env-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Jones Building, 4th Floor 11 Kent Street PO Box 2000, Charlottetown, PE C1A 7N8","Jim Young, P.Eng.",,,6/7/13,7/8/13
Western Forest District Office,,pe/western-forest-district-office,,Agriculture and Forestry,pe/agriculture-and-forestry,,http://www.gov.pe.ca/af/ffaw-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"J. Frank Gaudet Tree Nursery Box 2000 183 Upton Rd. Charlottetown C1A 7N8
Telephone: (902) 368 4700
Facsimile: (902) 368 471",Kate E MacQuarrie,,,6/7/13,7/8/13
Western Forest District Office,,pe/western-forest-district-office,,Agriculture and Forestry,pe/agriculture-and-forestry,,http://www.gov.pe.ca/af/ffaw-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"J. Frank Gaudet Tree Nursery Box 2000 183 Upton Rd. Charlottetown C1A 7N8
Telephone: (902) 368 4700
Facsimile: (902) 368 471",Kate E MacQuarrie,,,6/7/13,7/8/13
Western Region,,pe/western-region,,Transportation and Infrastructure,pe/transportation-and-infrastructure,,http://www.gov.pe.ca/tir/cp-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"3rd Floor, Jones Building 11 Kent Street Charlottetown, PE C1A 7N8","Stephen J Yeo, P. Eng",,,6/7/13,7/8/13
Western Region,,pe/western-region,,Transportation and Infrastructure,pe/transportation-and-infrastructure,,http://www.gov.pe.ca/tir/hm-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Provincial Headquarters Park Street & Riverside Drive PO Box 2000 Charlottetown, PE C1A 7N8","Darren Chaisson, P. Eng",,,6/7/13,7/8/13
Western Region,,pe/western-region,,Transportation and Infrastructure,pe/transportation-and-infrastructure,,http://www.gov.pe.ca/tir/hm-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Provincial Headquarters Park Street & Riverside Drive PO Box 2000 Charlottetown, PE C1A 7N8","Darren Chaisson, P. Eng",,,6/7/13,7/8/13
Wildlife Habitat and Population Assessment,,pe/wildlife-habitat-and-population-assessment,,Agriculture and Forestry,pe/agriculture-and-forestry,,http://www.gov.pe.ca/af/ffaw-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"J. Frank Gaudet Tree Nursery Box 2000 183 Upton Rd. Charlottetown C1A 7N8
Telephone: (902) 368 4700
Facsimile: (902) 368 471",Kate E MacQuarrie,,,6/7/13,7/8/13
Women's Institute,,pe/women-s-institute,,Agriculture and Forestry,pe/agriculture-and-forestry,,http://www.gov.pe.ca/af/ap&rd-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"5th Floor, Jones Building 11 Kent Street Charlottetown, P.E.I. C1A 7N8",Shane Murphy,,,6/7/13,7/8/13
Worker Advisor Program,,pe/worker-advisor-program,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/clafs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"Fourth Floor, Shaw Building 95 Rochford Street PO Box 2000 Charlottetown, PE C1A 7N8",Katharine Tummon,,,6/7/13,7/8/13
Youth Custody Facility,,pe/youth-custody-facility,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"109 Water Street Summerside, PE C1N 1A8",John R Picketts,,,6/7/13,7/8/13
Youth Justice Services,,pe/youth-justice-services,,"Environment, Labour and Justice",pe/environment-labour-and-justice,,http://www.gov.pe.ca/jps/cacs-info/dg.inc.php3,Prince Edward Island,ocd-division/country:ca/province:pe,"Index of Departments, Disivions and Sections",http://www.gov.pe.ca,"109 Water Street Summerside, PE C1N 1A8",John R Picketts,,,6/7/13,7/8/13
ASSS DE CHAUDIÈRE-APPALACHES,,qc/asss-de-chaudiere-appalaches,AGENCES DE LA SANTÉ,,,,,Quebec,ocd-division/country:ca/province:qc,Commision d'accès à l'information du Québec,http://www.cai.gouv.qc.ca/documents/CAI_liste_resp_acces.pdf,"363, rte Cameron Sainte-Marie (QC) G6E 3E2",Guylaine Morin,guylainemorin@ssss.gouv.qc.ca,,5/17/13,7/8/13
ASSS DE LA CAPITALE-NATIONALE,,qc/asss-de-la-capitale-nationale,AGENCES DE LA SANTÉ,,,,,Quebec,ocd-division/country:ca/province:qc,Commision d'accès à l'information du Québec,http://www.cai.gouv.qc.ca/documents/CAI_liste_resp_acces.pdf,"555, boul. Wilfrid-Hamel E. Québec (QC) G1M 3X7",Suzanne Rompré,suzanne.rompre@ssssf.gouv.qc.ca,,5/17/13,7/8/13
ASSS DE LA CÔTE-NORD,,qc/asss-de-la-cote-nord,AGENCES DE LA SANTÉ,,,,,Quebec,ocd-division/country:ca/province:qc,Commision d'accès à l'information du Québec,http://www.cai.gouv.qc.ca/documents/CAI_liste_resp_acces.pdf,"691, rue Jalbert Baie-Comeau (QC) G5C 2A1",Sandra Morin,sandra_morin@ssss.gouv.qc.ca,,5/17/13,7/8/13
ASSS DE LA GASPÉSIE-ILES-DE-LA-MADELEINE,,qc/asss-de-la-gaspesie-iles-de-la-madeleine,AGENCES DE LA SANTÉ,,,,,Quebec,ocd-division/country:ca/province:qc,Commision d'accès à l'information du Québec,http://www.cai.gouv.qc.ca/documents/CAI_liste_resp_acces.pdf,"144, boul. Gaspé Gaspé (QC) G4X 1A9",Marie-Christine Fortin,marie-christine.fortin.asssgim@ssss.gouv.qc.ca,,5/17/13,7/8/13
ASSS DE LA MAURICIE ET DU CENTRE-DU-QUÉBEC,,qc/asss-de-la-mauricie-et-du-centre-du-quebec,AGENCES DE LA SANTÉ,,,,,Quebec,ocd-division/country:ca/province:qc,Commision d'accès à l'information du Québec,http://www.cai.gouv.qc.ca/documents/CAI_liste_resp_acces.pdf,"550, rue Bonaventure Trois-Rivières (QC) G9A 2B5",Gaétan Lamy,,,5/17/13,7/8/13
ASSS DE LA MONTÉRÉGIE,,qc/asss-de-la-monteregie,AGENCES DE LA SANTÉ,,,,,Quebec,ocd-division/country:ca/province:qc,Commision d'accès à l'information du Québec,http://www.cai.gouv.qc.ca/documents/CAI_liste_resp_acces.pdf,"1255, rue Beauregard Longueuil (QC) J4K 2M3",Christine Daniel,christine.daniel.agence16@ssss.gouv.qc.ca,,5/17/13,7/8/13
ASSS DE L'ABITIBI-TÉMISCAMINGUE,,qc/asss-de-l-abitibi-temiscamingue,AGENCES DE LA SANTÉ,,,,,Quebec,ocd-division/country:ca/province:qc,Commision d'accès à l'information du Québec,http://www.cai.gouv.qc.ca/documents/CAI_liste_resp_acces.pdf,"1, 9e Rue Rouyn-Noranda (QC) J9X 2A9",Denise Stewart,denise_stewart@ssss.gouv.qc.ca,,5/17/13,7/8/13
ASSS DE L'ABITIBI-TÉMISCAMINGUE,,qc/asss-de-l-abitibi-temiscamingue,AGENCES DE LA SANTÉ,,,,,Quebec,ocd-division/country:ca/province:qc,Commision d'accès à l'information du Québec,http://www.cai.gouv.qc.ca/documents/CAI_liste_resp_acces.pdf,"1, 9e Rue Rouyn-Noranda (QC) J9X 2A9",Marie-Eve Therrien,marieeve_therrien@ssss.gouv.qc.ca,,5/17/13,7/8/13
