id,name,abbreviation,other_names,description,classification,parent_id,founding_date,dissolution_date,image,url,jurisdiction_code,email,address,contact,tags,source_url
c190c65e-7b17-4229-9dcc-4915cdbda216,Economic and Social Inclusion Corporation,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Sartain MacDonald Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
c2067e7f-64c2-4528-9aec-500acb7fcdc2,Plaster Rock,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"153 Main Street
Plaster Rock NB  E7G 2H2",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
c5ecb48d-a91a-486b-9546-84c8748da456,Caraquet,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"10 Colisée Street
Caraquet NB  E1W 1B7",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
c99becd1-23e9-4cc3-ab00-733b389aaf30,Minto,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"420 Pleasant Drive
Minto NB  E4B 2T3",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
cb37ac3c-86da-4d6e-827c-f2a2fccc2f49,Maisonnette,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"1512 Châtillon Street
Maisonnette NB  E8N 1S4",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
cc950be0-f029-4f56-99cc-3dcb481dc2ed,Bouctouche,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"211 Irving Blvd
Bouctouche NB  E4S 3K6",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
cce08be4-1e9b-4221-b140-46b2eca5dcfd,Harvey,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"58 Hanselpacker Street
Harvey NB  E6K 1A3",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
cda47e82-9125-429f-baf1-e53c07f22c94,Education & Early Childhood Development,,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Place 2000
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
ceea8213-ad50-48a3-b53a-b959c6d629f0,New Brunswick Fisheries and Aquaculture Development Board,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Agricultural Research Station (Experimental Farm)
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
d082dc5c-f3ba-483b-8fb8-7bfe8321cab8,Hampton,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"27 Centennial Street
Hampton NB  E5N 8H1",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
d10d6df1-2cbd-4ff3-87e9-b5b4a8d879bb,Kedgwick,,,,Rural Communities,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"114 Notre Dame Road
Kedgwick NB  E8B 1H8",,,http://www1.gnb.ca/cnb/DsS/RuralCommunities-e.asp?typyofPublicBodyID=4&category_E=Rural%20Communities
d1621691-4f61-49f9-bac9-be8ad4f1cdd8,Salvage Dealers Licensing Commission,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Argyle Place
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
d345e565-64c2-4b25-9e83-271a091e5781,Aboriginal Affairs Secretariat,,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Kings Place
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
d357f35e-eae6-4f26-a7bd-1a751aa5611c,Woodstock,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"824 Main Street
Woodstock NB  E7M 2E8",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
d3aae3a1-78ce-4a94-a5cc-573e15b325fb,Transportation & Infrastructure,,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Kings Place
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
d41bb873-cb9e-4b60-8c7e-091addb42e94,Grand Manan,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"4-1021 Route 776
Grand Manan NB  E5G 4E5",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
d4a34c9e-5c14-4ae8-80e8-4f970d8b003c,Private Occupational Training Corporation,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Chestnut Complex
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
d4bd0afd-a743-442b-83a5-524093ecd37c,District scolaire francophone nord-est,,,,"Schools, School Districts and District Education Councils(DECs)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"3376 Principale Street
Tracadie-Sheila, N.-B. E1X 1A4",,,http://www1.gnb.ca/cnb/DsS/SchoolDistricts-e.asp?typyofPublicBodyID=4&category_E=School%20Districts
d4d2d749-af7f-4119-983e-b148a71e06f0,Cap-Pelé,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"33 St.-André Road
Cap-Pelé NB  E4N 1Z4",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
d55493ac-9dc6-4936-b5cb-4ee5b8ae57e3,Neguac,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"1175 Principale Street
Neguac NB  E9G 1T1",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
d5f18e01-7280-48a7-bb9e-2e3ac1a617a5,New Brunswick Forest Products Commission,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Hugh John Flemming Forestry Centre
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
d6d6040c-acd4-44cf-9583-454f3a1cd877,New Brunswick Internal Services Agency,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Marysville Place
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
d7c51dbe-3681-40d4-a303-21b0e0b39f5b,Finance,,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Centennial Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
dad4be64-4cb0-43e6-953b-7cbc0276ef1c,Bath,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"161 School Street
Bath NB  E7J 1C3",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
db352fcf-57c2-4893-98f5-11edc75cb1e4,Doaktown,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"8 Miramichi Street
Doaktown NB  E9C 1C8",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
db40efed-09d7-4c67-aa16-53199ed1a870,Fredericton Junction,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"102 Wilsey Road
Fredericton Junction NB  E5L 1W7",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
dbf5bcb1-6f85-4316-bef6-c73ddad59e86,Justice and Attorney General,,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Centennial Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
dd315256-3161-4b85-aa46-cc592cbe267a,Saint-Léolin,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"117 Prés Street
Saint-Léolin NB  E8N 2P9",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
e059e409-1b5c-45e2-b853-f6245cdfdb7b,Algonquin Properties Ltd.,,,,Schedule A,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Kings Place
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=3
e0ce6847-2b3b-4469-94ad-3ee5898dcaff,Norton,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"P.O. Box 335
Norton NB  E5T 1J7",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
e1975cb7-f900-42d0-8d17-daddd2ab1463,New Brunswick Lotteries and Gaming Corporation,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Centennial Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
e233bf88-6125-492e-900d-bdd036f17e92,Petitcodiac,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"63 Main Street
Petitcodiac NB  E4Z 6H4",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
e24b2fab-b70e-4afa-88e7-c818ae2554af,Blacks Harbour,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"65 Wallace Cove Road
Blacks Harbour NB  E5H 1G9",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
e31b2f75-753f-4495-98c2-d2684560c1de,Natural Resources,,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Hugh John Flemming Forestry Centre
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
e3384997-2514-45e9-abaa-a264de1995e5,Gagetown,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"68 Babbit Street
Gagetown NB  E5M 1C8",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
e33d2352-b3b8-408b-a75f-c6ce28ec69e1,Premier's Council on the Status of Disabled Persons,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Centennial Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
e4146526-c6ab-4be0-a9e9-45a16813612d,Balmoral,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"1447 des Pionniers Avenue
Balmoral NB  E8E 2W7",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
e5dad412-03e2-41a6-8b74-69fdf3a4b252,New Brunswick Investment Management Corporation,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"440 King Street
Fredericton NB  E3B 5H8",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
e673e7e4-db20-4a8a-909b-4ba70d31441d,Intergovernmental Affairs,,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Centennial Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
e8af7852-21c4-4fff-b0c1-6a909dc93cbb,New Brunswick Insurance Board,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Saint John Mercantile Centre
55 Union Street
Saint John NB  E2L 5B7",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
e911112d-b8d0-4f4f-97f1-fd10c296c714,Moncton,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"655 Main Street
Moncton NB  E1C 1E8",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
e934d5ab-6159-4d0f-a861-69e356002549,Saint-Léonard,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"108 Pont Street
Saint-Léonard NB  E7E 1Y1",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
eb8bc685-4185-44da-95ef-c0ac4be2a89e,Shippagan,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"200 Hôtel de Ville Avenue
Shippagan NB  E8S 1M1",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
ebb0e7a5-88cb-412c-ba2f-97491083b022,New Brunswick Industrial Development Appeal Board,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Centennial Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
ebc95f32-d3f5-4ff2-b459-44ab4c245df0,New Brunswick Wildlife Council,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Hugh John Flemming Forestry Centre
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
ecc152a1-bc4d-4804-bb6a-22c621f2b8a3,Saint-Quentin,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"10 Deschênes Street
Saint-Quentin NB  E8A 1M1",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
ecc3ace2-ba8d-421d-bd7e-86658b57b5ef,Atholville,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"247 Notre Dame Street
Atholville NB  E3N 4T1",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
ed743876-da00-4724-844d-3b2e5a44c2a7,RSC 8,,,,Regional Service Commissions,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"49 Winter Street
Sussex NB  E4E 2W8",,,http://www1.gnb.ca/cnb/DsS/RegionalServiceCommission-e.asp?typyofPublicBodyID=4&category_E=Regional%20Service%20Commissions
ee79da23-21d1-462d-afff-abc76b4e89d9,RSC 7,,,,Regional Service Commissions,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"1222 Main Street
Moncton NB  E1C 1H6",,,http://www1.gnb.ca/cnb/DsS/RegionalServiceCommission-e.asp?typyofPublicBodyID=4&category_E=Regional%20Service%20Commissions
ee804b16-4477-48ad-9d6c-1e833877c4b1,"Agriculture, Aquaculture and Fisheries",,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Agricultural Research Station (Experimental Farm)
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
ef4e6404-c830-43e0-8e8b-e8423aa66b24,St.Martin,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"73 Main Street
St.Martin NB  E5R 1B4",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
f19a0076-cf93-4c98-bd7b-03e0a0688a1b,Saint-François-de-Madawaska,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"2033 Commerciale street
Saint-François-de-Madawaska NB  E7A 1B3",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
f2fb1291-4d68-42e2-8b53-322e472ab65e,Tracadie-Sheila,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"3620 Principale Street
Tracadie-Sheila NB  E1X 1G5",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
f6830915-e7c4-4c3a-8bb9-ae00dcbf0802,Environment and Local Government,,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Marysville Place
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
f6c3e69d-d0c8-4b60-b17a-f9c75634fb47,Pointe-Verte,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"375 Principale Street
Pointe-Verte NB  E8J 2S8",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
f6ef5b4a-c8f4-4951-8a53-20065cc56626,Saint-Hilaire,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"2190 Central Street
Saint-Hilaire NB  E3V 4W1",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
f6f5e54a-3eda-40ce-92ff-4a2cafce9af6,Recycle New Brunswick,,,,Schedule A,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"P.O. Box 308
Fredericton NB  E3B 4Y9",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=3
f9cf47e5-5e14-4e9c-929a-2ae4eb16a4f9,Ambulance New Brunswick Inc.,,,,Other Health Care Bodies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"210 John Street
Moncton NB  E1C 0B8",,,http://www1.gnb.ca/cnb/DsS/OtherHealthcareBodies-e.asp?typyofPublicBodyID=4&category_E=Other%20Healthcare%20bodies
fa91155d-e8a3-4110-8161-145bf2af5ee3,University of New Brunswick,,,,Universities,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Sir Howard Douglas Hall, Room 4
P.O. Box 4400
Fredericton NB  E3B 5A3",,,http://www1.gnb.ca/cnb/DsS/universities-e.asp?typyofPublicBodyID=4&category_E=Universities
fabc2dae-5a46-44c2-ae46-3b1d03615677,Saint-Antoine,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"4599 Principale Street
Saint-Antoine NB  E4V 1P8",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
fd52b747-f571-464d-8fa4-a360e97d04f1,Cambridge-Narrows,,,,"Municipalities (Cities, Towns, Villages)",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"6 Municipal Lane
Cambridge-Narrows NB  E4C 4P4",,,"http://www1.gnb.ca/cnb/DsS/municipalities-e.asp?typyofPublicBodyID=4&category_E=Municipalities%20(Cities,%20Towns,%20Villages)"
fe4aaa16-5087-4b83-bb4b-2bb6731bdd5f,New Brunswick Research and Productivity Council,,,,"Boards, Commissions and Corporations",ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Centennial Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=2
ffce9ae0-8e97-4f97-af2e-72ec0d058ab7,Office of the Premier,,,,Departments and Agencies,ocd-organization/country:ca/province:nb,,,,,CA-NB,,"Centennial Building
P.O. Box 6000
Fredericton NB  E3B 5H1",,,http://www1.gnb.ca/cnb/DsS/display-e.asp?typyofPublicBodyID=1
