title,abbr,key,category,parent,parent_key,description,url,jurisdiction,jurisdiction_code,source,source_url,address,contact,email,tags,created_at,updated_at
Royal Canadian Mounted Police Public Complaints Commission,CPC,ca/CPC,Statutory and Other Agencies,Public Safety,ca/public-safety,,www.cpc-cpp.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Service Bag 1722,  STN B, Ottawa, ON, K1P 0B3, Canada",,org@cpc-cpp.gc.ca,,6/18/13,7/8/13
Security Intelligence Review Committee,SIRC,ca/SIRC,Statutory and Other Agencies,Privy Council Office,ca/privy-council-office,,www.sirc-csars.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Jackson Building, 122 Bank Street,  4th Floor, Ottawa, ON, K1P 5N6, Canada",,info@sirc-csars.gc.ca,,6/18/13,7/8/13
Shared Services Canada,SSC,ca/SSC,Statutory and Other Agencies,Public Works and Government Services,ca/public-works-and-government-services,,www.tpsgc-pwgsc.gc.ca/comm/index-eng.html,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Shared Services Canada, 434 Queen Street, Ottawa, ON, K1G 4A8, Canada",,Questions@ssc-spc.gc.ca,,6/18/13,7/8/13
Social Security Tribunal,social-security-tribunal,ca/social-security-tribunal,Statutory and Other Agencies,Human Resources and Skills Development,ca/human-resources-and-skills-development,,"",Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,", ON, Canada",,"",,6/18/13,7/8/13
Statistics Canada,StatCan,ca/StatCan,Statutory and Other Agencies,Industry,ca/industry,,www.statcan.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"240 Sparks St. 1st floor West Tower, Ottawa, ON, K1A 1A1, Canada",,infostats@statcan.gc.ca,,6/18/13,7/8/13
Transportation Appeal Tribunal of Canada,TATC,ca/TATC,Statutory and Other Agencies,"Transport, Infrastructure and Communities",ca/transport-infrastructure-and-communities,,www.tatc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"333 Laurier Avenue West,  Room 1201, Ottawa, ON, K1A 0N5, Canada",,info@tatc.gc.ca,,6/18/13,7/8/13
Veterans Review and Appeal Board,veterans-review-and-appeal-board,ca/veterans-review-and-appeal-board,Statutory and Other Agencies,Veterans Affairs,ca/veterans-affairs,,www.vrab-tacra.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Daniel J. MacDonald Building, 161 Grafton Street, Charlottetown, PE, C1A 8V7, Canada",,VRAB_TACRA@vrab-tacra.gc.ca,,6/18/13,7/8/13
Office of the Auditor General,OAG,ca/OAG,Agents of Parliament,Finance,ca/finance,,www.oag-bvg.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"240 Sparks Street, Ottawa, ON, K1A 0G6, Canada",,communications@oag-bvg.gc.ca,,6/18/13,7/8/13
Office of the Chief Electoral Officer,office-of-the-chief-electoral-officer,ca/office-of-the-chief-electoral-officer,Agents of Parliament,Privy Council Office,ca/privy-council-office,,www.elections.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"257 Slater Street, Ottawa, ON, K1A 0M6, Canada",,info@elections.ca,,6/18/13,7/8/13
Office of the Commissioner of Lobbying,OCL,ca/OCL,Agents of Parliament,Treasury Board,ca/treasury-board,,www.ocl-cal.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"255 Albert Street,  10th Floor, Ottawa, ON, K1A 0R5, Canada",,QuestionsLobbying@ocl-cal.gc.ca,,6/18/13,7/8/13
Office of the Commissioner of Official Languages,office-of-the-commissioner-of-official-languages,ca/office-of-the-commissioner-of-official-languages,Agents of Parliament,Privy Council Office,ca/privy-council-office,,www.ocol-clo.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"344 Slater Street,  3rd Floor, Ottawa, ON, K1A 0T8, Canada",,information@ocol-clo.gc.ca,,6/18/13,7/8/13
Office of the Information Commissioner of Canada,office-of-the-information-commissioner-of-canada,ca/office-of-the-information-commissioner-of-canada,Agents of Parliament,Justice,ca/justice,,www.oic-ci.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Place de Ville,  Tower B, 112 Kent Street,  7th Floor, Ottawa, ON, K1A 1H3, Canada",,general@oic-ci.gc.ca,,6/18/13,7/8/13
Office of the Privacy Commissioner of Canada,office-of-the-privacy-commissioner-of-canada,ca/office-of-the-privacy-commissioner-of-canada,Agents of Parliament,Justice,ca/justice,,www.priv.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Place de Ville,  Tower B, 112 Kent Street,  3rd Floor, Ottawa, ON, K1A 1H3, Canada",,"",,6/18/13,7/8/13
Office of the Public Sector Integrity Commissioner,PSIC,ca/PSIC,Agents of Parliament,Treasury Board,ca/treasury-board,,www.psic-ispc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"60 Queen Street,  7th Floor, Ottawa, ON, K1P 5Y7, Canada",,psic-ispc@psic-ispc.gc.ca,,6/18/13,7/8/13
Canada Border Services Agency,CBSA,ca/CBSA,Departmental Corporations,Public Safety,ca/public-safety,,www.cbsa.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"191 Laurier Avenue West, Ottawa, ON, K1A 0L8, Canada",,contact@cbsa.gc.ca,,6/18/13,7/8/13
Canada Emission Reduction Incentives Agency,canada-emission-reduction-incentives-agency,ca/canada-emission-reduction-incentives-agency,Departmental Corporations,Environment,ca/environment,,"",Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,", ON, Canada",,"",,6/18/13,7/8/13
Canada Employment Insurance Commission,CEIC,ca/CEIC,Departmental Corporations,Human Resources and Skills Development,ca/human-resources-and-skills-development,,www.hrsdc.gc.ca/eng/employment/ei/ceic/index.shtml,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"140 Promenade du Portage,  Phase IV, Gatineau, QC, K1A 0J9, Canada",,"",,6/18/13,7/8/13
Canada School of Public Service,canada-school-of-public-service,ca/canada-school-of-public-service,Departmental Corporations,Treasury Board,ca/treasury-board,,www.csps-efpc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"373 Sussex Drive, Ottawa, ON, K1N 6Z2, Canada",,info@csps-efpc.gc.ca,,6/18/13,7/8/13
Canadian Centre for Occupational Health and Safety,CCOHS,ca/CCOHS,Departmental Corporations,Human Resources and Skills Development,ca/human-resources-and-skills-development,,www.ccohs.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"135 Hunter Street East, Hamilton, ON, L8N 1M5, Canada",,clientservices@ccohs.ca,,6/18/13,7/8/13
Canadian Institutes of Health Research,CIHR,ca/CIHR,Departmental Corporations,Health,ca/health,,www.cihr-irsc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"160 Elgin Street,  9th Floor, Address Locator 4809A, Ottawa, ON, K1A 0W9, Canada",,info@cihr-irsc.gc.ca,,6/18/13,7/8/13
Canadian Nuclear Safety Commission,CNSC,ca/CNSC,Departmental Corporations,Natural Resources,ca/natural-resources,,www.nuclearsafety.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"280 Slater Street, PO Box 1046 STN B, Ottawa, ON, K1P 5S9, Canada",,info@cnsc-ccsn.gc.ca,,6/18/13,7/8/13
Canadian Polar Commission,POLAR,ca/POLAR,Departmental Corporations,Aboriginal Affairs and Northern Development,ca/aboriginal-affairs-and-northern-development,,www.polarcom.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Constitution Square, 360 Albert Street,  Suite 1710, Ottawa, ON, K1R 7X7, Canada",,mail@polarcom.gc.ca,,6/18/13,7/8/13
Canadian Transportation Accident Investigation and Safety Board,TSB,ca/TSB,Departmental Corporations,Privy Council Office,ca/privy-council-office,,www.bst-tsb.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"200 Promenade du Portage, Place du Centre,  4th Floor, Gatineau, QC, K1A 1K8, Canada",,communications@bst-tsb.gc.ca,,6/18/13,7/8/13
Law Commission of Canada,law-commission-of-canada,ca/law-commission-of-canada,Departmental Corporations,Justice,ca/justice,,"",Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,", ON, Canada",,"",,6/18/13,7/8/13
"National Battlefields Commission, The",NBC,ca/NBC,Departmental Corporations,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.ccbn-nbc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"390 de Bernières Avenue, Quebec, QC, G1R 2L7, Canada",,information@ccbn-nbc.gc.ca,,6/18/13,7/8/13
National Research Council of Canada,NRC,ca/NRC,Departmental Corporations,Industry,ca/industry,,www.nrc-cnrc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"1200 Montreal Road,  Building M-58, Ottawa, ON, K1A 0R6, Canada",,info@nrc-cnrc.gc.ca,,6/18/13,7/8/13
National Round Table on the Environment and the Economy,national-round-table-on-the-environment-and-the-economy,ca/national-round-table-on-the-environment-and-the-economy,Departmental Corporations,Environment,ca/environment,,www.nrtee-trnee.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"344 Slater Street,  Suite 200, Ottawa, ON, K1R 7Y3, Canada",,admin@nrtee-trnee.ca,,6/18/13,7/8/13
Natural Sciences and Engineering Research Council,SERC,ca/SERC,Departmental Corporations,Industry,ca/industry,,www.nserc-crsng.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"350 Albert Street, Ottawa, ON, K1A 1H5, Canada",,exec@nserc-crsng.gc.ca,,6/18/13,7/8/13
Social Sciences and Humanities Research Council,SSHRC,ca/SSHRC,Departmental Corporations,Industry,ca/industry,,www.sshrc-crsh.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"350 Albert Street, PO Box 1610, Ottawa, ON, K1P 6G4, Canada",,Webmaster@sshrc-crsh.gc.ca,,6/18/13,7/8/13
Canada Revenue Agency,CRA,ca/CRA,Service Agencies,National Revenue,ca/national-revenue,,www.cra-arc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Connaught Building, 555 MacKenzie Avenue,  7th Floor, Ottawa, ON, K1A 0L5, Canada",,"",,6/18/13,7/8/13
Canadian Food Inspection Agency,CFIA,ca/CFIA,Service Agencies,Agriculture and Agri-Food,ca/agriculture-and-agri-food,,www.inspection.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"1400 Merivale Road, Ottawa, ON, K1A 0Y9, Canada",,"",,6/18/13,7/8/13
Parks Canada Agency,PC,ca/PC,Service Agencies,Environment,ca/environment,,www.pc.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"25 Eddy Street, Gatineau, QC, K1A 0M5, Canada",,information@pc.gc.ca,,6/18/13,7/8/13
Canadian Coast Guard,CCG,ca/CCG,Special Operating Agencies,Fisheries and Oceans,ca/fisheries-and-oceans,,www.ccg-gcc.gc.ca/eng/CCG/Home,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"200 Kent Street, Ottawa, ON, K1A 0E6, Canada",,info@dfo-mpo.gc.ca,,6/18/13,7/8/13
Canadian Conservation Institute,CCI,ca/CCI,Special Operating Agencies,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.cci-icc.gc.ca/index-eng.aspx,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"1030 Innes Road, Ottawa, ON, K1B 4S7, Canada",,cci-icc.services@pch.gc.ca,,6/18/13,7/8/13
Canadian Forces Housing Agency,canadian-forces-housing-agency,ca/canadian-forces-housing-agency,Special Operating Agencies,National Defence,ca/national-defence,,www.cfha-alfc.forces.gc.ca/index-eng.aspx,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Major-General George R. Pearkes Building, 101 Colonel By Drive, Ottawa, ON, K1A 0K2, Canada",,cfha-alfc.hopscs-glsc@forces.gc.ca,,6/18/13,7/8/13
Canadian Heritage Information Network,canadian-heritage-information-network,ca/canadian-heritage-information-network,Special Operating Agencies,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.rcip-chin.gc.ca/index-eng.jsp,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"15 Eddy Street,  (15-4-A), Gatineau, QC, K1A 0M5, Canada",,service@rcip-chin.gc.ca,,6/18/13,7/8/13
Canadian Intellectual Property Office,CIPO,ca/CIPO,Special Operating Agencies,Industry,ca/industry,,www.cipo.ic.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Place du Portage I, 50 Victoria St.,  Room C-229, Gatineau, QC, K1A 0C9, Canada",,cipo.contact@ic.gc.ca,,6/18/13,7/8/13
Canadian Pari-Mutuel Agency,canadian-pari-mutuel-agency,ca/canadian-pari-mutuel-agency,Special Operating Agencies,Agriculture and Agri-Food,ca/agriculture-and-agri-food,,www4.agr.gc.ca/AAFC-AAC/display-afficher.do?id=1204043533186&lang=eng,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"1130 Morrison Drive,  Suite 100, Ottawa, ON, K2H 9N6, Canada",,cpmastatsacpm@agr.gc.ca,,6/18/13,7/8/13
Consulting and Audit Canada Revolving Fund,consulting-and-audit-canada-revolving-fund,ca/consulting-and-audit-canada-revolving-fund,Special Operating Agencies,Public Works and Government Services,ca/public-works-and-government-services,,www.tpsgc-pwgsc.gc.ca/rapports-reports/rpp/2010-2011/frcvc-cacrf-eng.html,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"155 Queen Street, Ottawa, ON, K1P 6L1, Canada",,alex.lakroni@pwgsc.gc.ca,,6/18/13,7/8/13
CORCAN,corcan,ca/corcan,Special Operating Agencies,Public Safety,ca/public-safety,,www.csc-scc.gc.ca/text/prgrm/corcan/home-eng.shtml,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"340 Laurier Avenue West, Ottawa, ON, K1A 0P9, Canada",,Sargentjo@csc-scc.gc.ca,,6/18/13,7/8/13
Defence Research and Development Canada,DRDC,ca/DRDC,Special Operating Agencies,National Defence,ca/national-defence,,www.drdc-rddc.gc.ca/drdc/en/home-accueil/,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Defence Research and Development Canada, Constitution Building305 Rideau Street, Ottawa, ON, K1A 0K2, Canada",,corp.bdo-bda@drdc-rddc.gc.ca,,6/18/13,7/8/13
Indian Oil and Gas Canada,indian-oil-and-gas-canada,ca/indian-oil-and-gas-canada,Special Operating Agencies,Aboriginal Affairs and Northern Development,ca/aboriginal-affairs-and-northern-development,,www.pgic-iogc.gc.ca/eng/1100110010002,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Suite 100, 9911 Chiila Boulevard, Tsuu T'ina, AB, T2W 6H6, Canada",,ContactIOGC@aandc-aadnc.gc.ca,,6/18/13,7/8/13
Industrial Technologies Office,industrial-technologies-office,ca/industrial-technologies-office,Special Operating Agencies,Industry,ca/industry,,www.ito.ic.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"C.D. Howe Building, 235 Queen Street,  West Tower, Ottawa, ON, K1A 0H5, Canada",,info@ito.ic.gc.ca,,6/18/13,7/8/13
Measurement Canada,MC,ca/MC,Special Operating Agencies,Industry,ca/industry,,www.ic.gc.ca/eic/site/mc-mc.nsf/eng/home,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"151 Tunney's Pasture Driveway, Ottawa, ON, K1A 0C9, Canada",,mcinfo@ic.gc.ca,,6/18/13,7/8/13
Passport Canada,PPTC,ca/PPTC,Special Operating Agencies,Foreign Affairs and International Trade,ca/foreign-affairs-and-international-trade,,www.passportcanada.gc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"70 Crémazie Street, Gatineau, QC, K1A 0G3, Canada",,infopass.infopass@pptc.gc.ca,,6/18/13,7/8/13
Physical Resources Bureau,physical-resources-bureau,ca/physical-resources-bureau,Special Operating Agencies,Foreign Affairs and International Trade,ca/foreign-affairs-and-international-trade,,www.international.gc.ca/international/index.aspx?lang=eng&view=d,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"125 Sussex Drive, Ottawa, ON, K1A0G2, Canada",,denis.kingley@international.gc.ca,,6/18/13,7/8/13
Translation Bureau,translation-bureau,ca/translation-bureau,Special Operating Agencies,Public Works and Government Services,ca/public-works-and-government-services,,www.btb.gc.ca/btb.php?lang=eng&cont=001,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"975 Saint-Joseph Boulevard, 5th Floor, Gatineau, QC, K1A 0S5, Canada",,Bureaudelatraduction.TranslationBureau@tpsgc-pwgsc.gc.ca,,6/18/13,7/8/13
Lower Churchill Development Corporation Limited,lower-churchill-development-corporation-limited,ca/lower-churchill-development-corporation-limited,Joint Enterprises,Natural Resources,ca/natural-resources,,"",Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"PO Box 12700, St. John’s, NL, A1B 3T5, Canada",,"",,6/18/13,7/8/13
North Portage Development Corporation (operating as The Forks North Portage Partnership),north-portage-development-corporation-operating-as-the-forks-north-portage-partnership,ca/north-portage-development-corporation-operating-as-the-forks-north-portage-partnership,Joint Enterprises,Western Economic Diversification,ca/western-economic-diversification,,www.theforks.com/business/the-forks-north-portage-partnership,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"259-393 Portage Avenue, Winnipeg, MB, R3B 3H6, Canada",,jim.august@tf-np.ca,,6/18/13,7/8/13
Aboriginal Healing Foundation,aboriginal-healing-foundation,ca/aboriginal-healing-foundation,Shared-Governance Corporations,Aboriginal Affairs and Northern Development,ca/aboriginal-affairs-and-northern-development,,www.ahf.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"75 Albert Street,  Suite 801, Ottawa, ON, K1P 5E7, Canada",,"",,6/18/13,7/8/13
First Nations Financial Management Board,first-nations-financial-management-board,ca/first-nations-financial-management-board,Shared-Governance Corporations,Aboriginal Affairs and Northern Development,ca/aboriginal-affairs-and-northern-development,,www.fnfmb.com,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"100 Park Royal South,  Suite 905, West Vancouver, BC, V7T 1A2, Canada",,mail@fnfmb.com,,6/18/13,7/8/13
First Nations Tax Commission,first-nations-tax-commission,ca/first-nations-tax-commission,Shared-Governance Corporations,Aboriginal Affairs and Northern Development,ca/aboriginal-affairs-and-northern-development,,www.fntc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"321-345 Yellowhead Highway, Kamloops, BC, V2H 1H1, Canada",,mailkamloops@fntc.ca,,6/18/13,7/8/13
Canadian International Grains Institute,canadian-international-grains-institute,ca/canadian-international-grains-institute,Shared-Governance Corporations,Agriculture and Agri-Food,ca/agriculture-and-agri-food,,www.cigi.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"303 Main Street,  Suite 1000, Winnipeg, MB, R3C 3G7, Canada",,cigi@cigi.ca,,6/18/13,7/8/13
Canadian Livestock Records Corporation,canadian-livestock-records-corporation,ca/canadian-livestock-records-corporation,Shared-Governance Corporations,Agriculture and Agri-Food,ca/agriculture-and-agri-food,,www.clrc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"2417 Holly Lane, Ottawa, ON, K1V 0M7, Canada",,clrc@clrc.ca,,6/18/13,7/8/13
"Canadian Wheat Board, The",canadian-wheat-board-the,ca/canadian-wheat-board-the,Shared-Governance Corporations,Agriculture and Agri-Food,ca/agriculture-and-agri-food,,www.cwb.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"423 Main Street, PO Box 816 STN Main, Winnipeg, MB, R3C 2P5, Canada",,dana_spiring@cwb.ca,,6/18/13,7/8/13
PrioNet Canada,prionet-canada,ca/prionet-canada,Shared-Governance Corporations,Agriculture and Agri-Food,ca/agriculture-and-agri-food,,www.prionetcanada.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"University of British Columbia, Gerald McGavin Building2386 East Mall,  Suite 200, Vancouver, BC, V6T 1Z3, Canada",,admin@prionetcanada.ca,,6/18/13,7/8/13
2010 Games Operating Trust Society,2010-games-operating-trust-society,ca/2010-games-operating-trust-society,Shared-Governance Corporations,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,"",Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"Richmond Olympic Oval, 6111 River Road, Richmond, BC, V7C 0A2, Canada",,2010got@richmondoval.ca,,6/18/13,7/8/13
Calgary Olympic Development Association,calgary-olympic-development-association,ca/calgary-olympic-development-association,Shared-Governance Corporations,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.winsportcanada.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"88 Canada Olympic Road SW, Calgary, AB, T2M 4N3, Canada",,info@winsportcanada.ca,,6/18/13,7/8/13
Canada Commonwealth Legacy Fund,canada-commonwealth-legacy-fund,ca/canada-commonwealth-legacy-fund,Shared-Governance Corporations,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,"",Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"4685 Bellevue Drive, Vancouver, BC, V6R 1E7, Canada",,"",,6/18/13,7/8/13
Canada Games Council,canada-games-council,ca/canada-games-council,Shared-Governance Corporations,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.canadagames.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"2197 Riverside Drive,  Suite 701, Ottawa, ON, K1H 7X3, Canada",,canada.games@canadagames.ca,,6/18/13,7/8/13
Canada Media Fund,canada-media-fund,ca/canada-media-fund,Shared-Governance Corporations,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.cmf-fmc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"50 Wellington Street East,  4th Floor, Toronto, ON, M5E 1C8, Canada",,cmf@cmf-fmc.ca,,6/18/13,7/8/13
Canadian Sport Centre Ontario,canadian-sport-centre-ontario,ca/canadian-sport-centre-ontario,Shared-Governance Corporations,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.cscontario.ca/web_page/index.php,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"204-12 Concorde Place, Toronto, ON, M3C 3R8, Canada",,info@cscontario.ca,,6/18/13,7/8/13
Centre national multisport – Montréal,centre-national-multisport-montreal,ca/centre-national-multisport-montreal,Shared-Governance Corporations,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.multisport.qc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"1000 Émile-Journeault Avenue, Montréal, QC, H2M 2E7, Canada",,cnmm@multisport.qc.ca,,6/18/13,7/8/13
Coaching Association of Canada,coaching-association-of-canada,ca/coaching-association-of-canada,Shared-Governance Corporations,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.coach.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"141 Laurier Avenue West,  Suite 300, Ottawa, ON, K1P 5J3, Canada",,coach@coach.ca,,6/18/13,7/8/13
Prince George 2015 Canada Winter Games Host Society,prince-george-2015-canada-winter-games-host-society,ca/prince-george-2015-canada-winter-games-host-society,Shared-Governance Corporations,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.canadagames2015.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"1584 7th Avenue,  Suite 100, Prince George, BC, V2L 3P4, Canada",,"",,6/18/13,7/8/13
Sport Dispute Resolution Centre of Canada,sport-dispute-resolution-centre-of-canada,ca/sport-dispute-resolution-centre-of-canada,Shared-Governance Corporations,Canadian Heritage and Official Languages,ca/canadian-heritage-and-official-languages,,www.crdsc-sdrcc.ca,Canada,CA,Inventory of Government of Canada Organizations,http://www.tbs-sct.gc.ca/reports-rapports/cc-se/data-eng.asp,"1080 Beaver Hall Hill,  Suite 950, Montréal, QC, H2Z 1S8, Canada",,jstronach@crdsc-sdrcc.ca,,6/18/13,7/8/13
